kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,koi_kepmag
8395660,K00116.03,Kepler-106 b,CONFIRMED,CANDIDATE,0.95,0,0,0,0,6.164876,135.63916,0.646,3.262,5.5800e+01,0.79,1021,256.35,14.4,4,207,3,q1_q17_dr25_tce,5854,4.406,-0.12,1.012,0.951,,12.882
3832474,K00806.02,Kepler-30 c,CONFIRMED,CANDIDATE,0.745,0,0,0,0,60.32494216,243.892578,0.224,6.6188,2.0280e+04,12.19,411,6.77,347.2,5,22,1,q1_q17_dr25_tce,5485,4.556,0.21,0.867,0.986,,15.403
3832474,K00806.03,Kepler-30 b,CONFIRMED,CANDIDATE,,0,0,0,0,29.1598615,150.69922,0.3619,4.803,4.8800e+02,1.91,524,17.85,11.6,5,,,,5485,4.556,0.21,0.867,0.986,,15.403
3836375,K00807.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,1.540397253,170.50479,1.225,2.1541,8.1610e+02,25.69,1470,1105.68,38.8,1,842,1,q1_q17_dr25_tce,5663,4.53,0.21,0.915,1.034,,15.974
3838486,K00808.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,2.99025443,171.9834,0.014,5.414,5.8920e+02,1.7,918,168.45,48.5,1,454,1,q1_q17_dr25_tce,4667,4.578,0.1,0.731,0.737,,15.842
3935914,K00809.01,Kepler-686 b,CONFIRMED,CANDIDATE,1,0,0,0,0,1.594745374,170.6483505,0.514,1.9604,1.5044e+04,11.3,1539,1329.42,1009.3,1,762,1,q1_q17_dr25_tce,5934,4.491,-0.38,0.893,0.901,,15.53
3940418,K00810.01,Kepler-1728 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.783002698,170.508434,0.003,2.335,1.0087e+03,2.5,886,145.48,70.6,1,281,1,q1_q17_dr25_tce,5170,4.574,0.18,0.807,0.891,,15.119
4049131,K00811.01,Kepler-687 b,CONFIRMED,CANDIDATE,1,0,0,0,0,20.50588921,181.43428,0.26,4.0595,2.1055e+03,3.41,518,17.06,78.5,1,69,1,q1_q17_dr25_tce,4905,4.544,-0.04,0.761,0.739,,15.398
4139816,K00812.01,Kepler-235 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.340218842,171.979062,0.466,1.9104,1.6326e+03,2.03,656,43.73,71.6,4,398,1,q1_q17_dr25_tce,3950,4.754,-0.46,0.493,0.502,,15.954
5287983,K00828.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,2.507089906,171.002455,1.255,2.0067,1.3392e+03,30.26,1326,730.47,64.9,1,408,1,q1_q17_dr25_tce,5926,4.506,-0.04,0.939,1.03,,15.555
5358241,K00829.01,Kepler-53 b,CONFIRMED,CANDIDATE,1,0,0,0,0,18.64932728,174.771,0.08,4.4056,8.9360e+02,3.12,701,57.13,46.1,3,71,1,q1_q17_dr25_tce,5775,4.405,0.16,1.053,1.026,,15.386
10875245,K00117.02,Kepler-107 c,CONFIRMED,CANDIDATE,1,0,0,0,0,4.90144976,138.60548,0.529,4.1654,1.4070e+02,1.7,1262,598.74,50.6,4,193,3,q1_q17_dr25_tce,5847,4.191,0.26,1.402,1.113,,12.487
5358241,K00829.02,Kepler-53 d,CONFIRMED,CANDIDATE,0.998,0,0,0,0,9.75192101,138.78608,0.949,4.793,4.1800e+02,2.76,870,135.66,28.5,3,132,3,q1_q17_dr25_tce,5775,4.405,0.16,1.053,1.026,,15.386
5358241,K00829.03,Kepler-53 c,CONFIRMED,CANDIDATE,1,0,0,0,0,38.5576546,163.85063,0.911,5.794,9.9300e+02,4.02,550,21.71,39.7,3,37,2,q1_q17_dr25_tce,5775,4.405,0.16,1.053,1.026,,15.386
5358624,K00830.01,Kepler-428 b,CONFIRMED,CANDIDATE,0.99,0,0,0,0,3.525632539,170.0479951,0.12,2.59959,2.2335e+04,11.58,975,213.12,1996.7,1,382,1,q1_q17_dr25_tce,5150,4.572,0.08,0.793,0.855,,15.224
4544670,K00815.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,34.84398644,172.633252,0.934,2.9315,4.5236e+03,7.61,511,16.1,76.8,1,40,1,q1_q17_dr25_tce,5509,4.482,-0.16,0.871,0.84,,15.684
4664847,K00816.01,Kepler-690 b,CONFIRMED,CANDIDATE,1,0,0,0,0,7.748094239,174.997206,0.517,3.5957,2.4721e+03,5.52,964,204.39,113.2,1,133,1,q1_q17_dr25_tce,5973,4.439,0.36,1.085,1.181,,15.67
4725681,K00817.01,Kepler-236 c,CONFIRMED,CANDIDATE,1,0,0,0,0,23.96793669,186.22182,0.416,3.827,1.1823e+03,1.8,329,2.77,27.5,2,43,1,q1_q17_dr25_tce,3747,4.728,0.1,0.524,0.536,,15.414
4725681,K00817.02,Kepler-236 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,8.29561738,135.79284,0.888,1.3421,8.2430e+02,1.82,469,11.39,17.9,2,119,2,q1_q17_dr25_tce,3747,4.728,0.1,0.524,0.536,,15.414
4913852,K00818.01,Kepler-691 b,CONFIRMED,CANDIDATE,1,0,0,0,0,8.11437482,176.33968,0.573,2.2736,1.5580e+03,2.1,460,10.55,56.4,1,167,1,q1_q17_dr25_tce,3692,4.753,0.28,0.517,0.553,,15.877
4932348,K00819.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,38.03672948,196.934947,0.501,4.34617,8.2872e+04,27.5,500,14.81,1300,1,26,1,q1_q17_dr25_tce,5575,4.521,0.36,0.932,1.051,,15.472
4936180,K00820.01,,CANDIDATE,CANDIDATE,0,0,0,0,0,4.64090031,173.64638,1.28,35.512,2.4506e+03,30.09,1155,421.08,296.9,1,227,1,q1_q17_dr25_tce,6463,4.5,-1.66,0.826,0.786,,15.27
11913073,K00011.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,3.747838198,171.66504,1.121,5.0642,6.1600e+02,13.65,1031,266.76,138.2,1,358,1,q1_q17_dr25_tce,5514,4.569,-0.04,0.826,0.926,,13.496
10875245,K00117.01,Kepler-107 e,CONFIRMED,CANDIDATE,0.992,0,0,0,0,14.74914825,138.77799,0.173,6.0995,4.3020e+02,2.89,874,137.91,107.4,4,72,1,q1_q17_dr25_tce,5847,4.191,0.26,1.402,1.113,,12.487
5021899,K00821.01,Kepler-692 b,CONFIRMED,CANDIDATE,1,0,0,0,0,21.81295996,174.01085,0.053,4.3791,1.1754e+03,3.38,639,39.33,37.8,1,45,1,q1_q17_dr25_tce,5601,4.41,0.08,0.999,0.934,,15.54
5077629,K00822.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,7.91936937,172.181092,0.733,3.3148,1.5148e+04,10.34,814,104,389,1,132,1,q1_q17_dr25_tce,5690,4.588,-0.4,0.776,0.852,,15.805
5115978,K00823.01,,CANDIDATE,CANDIDATE,,0,0,0,0,1.028436523,170.228582,1.5734,1.8606,8.0980e+03,72.77,1947,3400.48,89.6,1,,,,6228,4.428,-0.44,0.99,0.959,,15.202
5164255,K00824.01,Kepler-693 b,CONFIRMED,CANDIDATE,1,0,0,0,0,15.37562369,173.61402,0.692,3.3169,1.5337e+04,11.01,600,30.54,166,1,50,1,q1_q17_dr25_tce,4986,4.496,0.16,0.833,0.793,,16.422
5252423,K00825.01,Kepler-237 c,CONFIRMED,CANDIDATE,1,0,0,0,0,8.10363271,176.9486,0.047,3.161,8.8790e+02,2.11,687,52.82,39.3,2,131,1,q1_q17_dr25_tce,4861,4.574,-0.08,0.732,0.733,,15.289
5252423,K00825.02,Kepler-237 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.71510843,134.96178,0.258,2.506,4.1750e+02,1.46,823,108.84,21.3,2,208,2,q1_q17_dr25_tce,4861,4.574,-0.08,0.732,0.733,,15.289
5272878,K00826.01,Kepler-694 b,CONFIRMED,CANDIDATE,1,0,0,0,0,6.365839713,171.13575,0.524,2.9721,7.8070e+02,2.44,914,165.33,70.8,1,216,1,q1_q17_dr25_tce,5776,4.554,-0.18,0.849,0.939,,15.09
5283542,K00827.01,,FALSE POSITIVE,FALSE POSITIVE,0.037,0,0,1,0,5.97581754,174.77602,0.941,3.065,9.6240e+02,3.86,1047,284.25,50.3,1,181,1,q1_q17_dr25_tce,6108,4.471,-0.08,0.997,1.072,,15.546
5649215,K00839.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,2.446737317,170.66951,1.241,4.7211,1.1779e+03,26.25,1261,597.19,110.2,1,552,1,q1_q17_dr25_tce,5764,4.548,-0.12,0.863,0.959,,15.021
5651104,K00840.01,Kepler-695 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.04033046,169.9490106,0.736,1.8411,1.0859e+04,8.99,1021,257.29,568.2,1,440,1,q1_q17_dr25_tce,5035,4.519,-0.06,0.791,0.754,,15.028
5792202,K00841.01,Kepler-27 b,CONFIRMED,CANDIDATE,1,0,0,0,0,15.33528675,174.00278,0.773,3.897,3.0814e+03,5,610,32.67,86.6,5,85,2,q1_q17_dr25_tce,5251,4.581,0.21,0.817,0.926,,15.855
10875245,K00117.04,Kepler-107 d,CONFIRMED,CANDIDATE,0.998,0,0,0,0,7.95825328,137.80219,0.706,4.377,5.0000e+01,1.06,1074,314.15,14.7,4,109,4,q1_q17_dr25_tce,5847,4.191,0.26,1.402,1.113,,12.487
5792202,K00841.02,Kepler-27 c,CONFIRMED,CANDIDATE,1,0,0,0,0,31.33046135,153.43031,0.798,5.176,5.0738e+03,6.5,481,12.61,117.2,5,46,1,q1_q17_dr25_tce,5251,4.581,0.21,0.817,0.926,,15.855
5370302,K00831.01,,FALSE POSITIVE,FALSE POSITIVE,0.006,0,1,0,0,3.9043425,173.393734,0.709,3.831,1.6228e+04,12.28,1104,351.05,323.4,1,275,1,q1_q17_dr25_tce,5810,4.526,-0.06,0.898,0.989,,15.016
5372966,K00832.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,9.286358079,171.8214689,0.377,3.49949,4.4791e+04,17.61,796,95.03,1671.1,1,117,1,q1_q17_dr25_tce,5670,4.523,-0.4,0.821,0.82,,15.365
5376067,K00833.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,3.951405455,173.276125,1.276,2.1862,2.4539e+03,31.44,1133,388.71,117.2,1,272,1,q1_q17_dr25_tce,6046,4.539,-0.38,0.869,0.953,,15.446
5436502,K00834.01,Kepler-238 e,CONFIRMED,CANDIDATE,0.999,0,0,0,0,23.65369415,171.376107,0.008,8.2183,3.3418e+03,7.89,731,67.65,266.3,5,57,1,q1_q17_dr25_tce,5739,4.191,0.3,1.384,1.083,,15.084
5436502,K00834.02,Kepler-238 d,CONFIRMED,CANDIDATE,0.996,0,0,0,0,13.23352214,140.32196,0.014,6.7372,5.0460e+02,3.06,888,146.67,49.1,5,97,2,q1_q17_dr25_tce,5739,4.191,0.3,1.384,1.083,,15.084
5436502,K00834.03,Kepler-238 c,CONFIRMED,CANDIDATE,0.997,0,0,0,0,6.15560285,134.81656,0.235,4.9843,2.8500e+02,2.32,1146,406.94,35.1,5,203,3,q1_q17_dr25_tce,5739,4.191,0.3,1.384,1.083,,15.084
5436502,K00834.04,Kepler-238 b,CONFIRMED,CANDIDATE,1,0,0,0,0,2.090811305,134.17462,0.746,3.388,1.1590e+02,1.62,1642,1718.04,19.9,5,527,5,q1_q17_dr25_tce,5739,4.191,0.3,1.384,1.083,,15.084
10875245,K00117.03,Kepler-107 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,3.180027898,133.49863,0.196,3.5797,1.2030e+02,1.53,1458,1066.86,50.4,4,323,2,q1_q17_dr25_tce,5847,4.191,0.26,1.402,1.113,,12.487
5436502,K00834.05,Kepler-238 f,CONFIRMED,CANDIDATE,0.989,0,0,0,0,50.4467417,178.5014,0.379,7.159,3.7030e+02,2.67,568,24.64,19.4,5,22,4,q1_q17_dr25_tce,5739,4.191,0.3,1.384,1.083,,15.084
5456651,K00835.01,Kepler-239 b,CONFIRMED,CANDIDATE,1,0,0,0,0,11.76307164,180.93613,0.048,2.9076,1.0373e+03,2.35,616,33.99,48.9,2,88,1,q1_q17_dr25_tce,4959,4.603,0.16,0.756,0.849,,15.208
5456651,K00835.02,Kepler-239 c,CONFIRMED,CANDIDATE,0.878,0,0,0,0,56.2279271,132.29259,0.7,3.57,8.6270e+02,2.37,366,4.22,20.9,2,18,2,q1_q17_dr25_tce,4959,4.603,0.16,0.756,0.849,,15.208
5481416,K00836.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,2.384052875,171.58362,1.178,3.0918,1.2681e+03,17.06,1010,244.87,50.5,1,549,1,q1_q17_dr25_tce,4794,4.58,-0.22,0.701,0.683,,15.836
5531576,K00837.01,Kepler-240 c,CONFIRMED,CANDIDATE,1,0,0,0,0,7.953547,174.66224,0.3,2.6312,8.7540e+02,2.25,696,55.37,38.4,2,166,1,q1_q17_dr25_tce,4768,4.536,0.18,0.779,0.759,,15.66
5531576,K00837.02,Kepler-240 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.14451656,135.92831,0.004,2.3421,3.9180e+02,1.48,864,132.08,22.8,2,316,2,q1_q17_dr25_tce,4768,4.536,0.18,0.779,0.759,,15.66
5534814,K00838.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,4.859386384,173.011469,1.259,2.2757,6.0443e+03,38.33,1114,364.23,269.7,1,273,1,q1_q17_dr25_tce,6072,4.47,-0.1,0.988,1.05,,15.311
6291653,K00850.01,Kepler-702 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,10.52629458,176.522462,0.644,2.5211,9.7680e+03,8.24,713,61.16,482.3,1,129,1,q1_q17_dr25_tce,5386,4.553,-0.2,0.793,0.82,,15.305
6392727,K00851.01,Kepler-703 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.583520948,169.973972,0.045,2.7055,3.8121e+03,5.39,1038,274.98,99.5,1,297,1,q1_q17_dr25_tce,5815,4.54,-0.12,0.877,0.973,,15.287
6422070,K00852.01,Kepler-704 b,CONFIRMED,CANDIDATE,0.876,0,0,0,0,3.76181843,171.90364,0.926,3.5176,5.1060e+02,2.66,1121,372.62,35.9,1,273,1,q1_q17_dr25_tce,5653,4.472,0.1,0.949,0.974,,15.257
6428700,K00853.01,Kepler-242 b,CONFIRMED,CANDIDATE,1,0,0,0,0,8.20396958,169.69138,0.823,2.9667,1.0244e+03,3.01,742,71.5,54.4,2,162,1,q1_q17_dr25_tce,5015,4.499,0.1,0.826,0.785,,15.376
6428700,K00853.02,Kepler-242 c,CONFIRMED,CANDIDATE,1,0,0,0,0,14.49645186,143.41659,0.97,4.016,6.4750e+02,3.01,613,33.48,25.7,2,89,2,q1_q17_dr25_tce,5015,4.499,0.1,0.826,0.785,,15.376
5792202,K00841.03,Kepler-27 d,CONFIRMED,CANDIDATE,1,0,0,0,0,6.54626149,133.85964,0.644,2.75,6.5590e+02,2.19,810,101.78,24.8,5,200,3,q1_q17_dr25_tce,5251,4.581,0.21,0.817,0.926,,15.855
5794379,K00842.01,Kepler-241 b,CONFIRMED,CANDIDATE,1,0,0,0,0,12.71809866,175.35526,0.427,3.0957,1.1494e+03,2.31,562,23.6,52.7,2,107,1,q1_q17_dr25_tce,4702,4.592,-0.22,0.686,0.67,,15.389
5794379,K00842.02,Kepler-241 c,CONFIRMED,CANDIDATE,0.999,0,0,0,0,36.06588163,198.58423,0.26,4.3246,1.5638e+03,2.64,397,5.88,51.7,2,38,2,q1_q17_dr25_tce,4702,4.592,-0.22,0.686,0.67,,15.389
5881688,K00843.01,Kepler-696 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.190425659,171.44122,0.458,2.8589,2.8774e+03,6.21,1234,547.9,240.6,1,318,1,q1_q17_dr25_tce,6073,4.392,0.2,1.135,1.163,,15.27
6022556,K00844.01,Kepler-697 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.709870784,171.987982,0.023,3.0694,2.0203e+03,4.35,1151,415.1,116.1,1,279,1,q1_q17_dr25_tce,5727,4.463,0.14,0.978,1.013,,15.581
6032497,K00845.01,Kepler-698 b,CONFIRMED,CANDIDATE,1,0,0,0,0,16.3297527,177.29506,0.791,6.271,1.1875e+03,3.75,727,66.08,74.6,1,85,1,q1_q17_dr25_tce,5878,4.444,-0.06,0.987,0.989,,15.447
6061119,K00846.01,Kepler-699 b,CONFIRMED,CANDIDATE,0.985,0,0,0,0,27.80756622,186.713552,0.782,4.21587,2.5391e+04,13.84,554,22.24,748.1,1,50,1,q1_q17_dr25_tce,5862,4.584,-0.52,0.785,0.865,,15.482
6191521,K00847.01,Kepler-700 b,CONFIRMED,CANDIDATE,0.942,0,0,0,0,80.8723469,203.895,0.527,11.195,3.6046e+03,7.59,452,9.88,160.9,1,17,1,q1_q17_dr25_tce,5510,4.222,0.16,1.238,0.932,,15.201
6267425,K00848.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,3.166465862,172.002627,1.266,2.9381,4.3572e+03,26.82,954,196.31,122.1,1,320,1,q1_q17_dr25_tce,4968,4.575,-0.36,0.704,0.68,,15.999
3531558,K00118.01,Kepler-467 b,CONFIRMED,CANDIDATE,0.912,0,0,0,0,24.99324319,138.68167,0.686,5.9409,2.6960e+02,2.29,712,60.88,62,1,53,1,q1_q17_dr25_tce,5718,4.181,0,1.317,0.961,,12.377
6276477,K00849.01,Kepler-701 b,CONFIRMED,CANDIDATE,1,0,0,0,0,10.35533116,170.93729,0.029,3.1775,7.5060e+02,2.47,777,86.22,49.2,1,127,1,q1_q17_dr25_tce,5501,4.462,0.02,0.918,0.891,,15.018
6863998,K00867.01,Kepler-709 b,CONFIRMED,CANDIDATE,1,0,0,0,0,16.08518937,180.28319,0.867,3.984,1.4424e+03,3.68,613,33.43,62.6,1,82,1,q1_q17_dr25_tce,5239,4.523,0,0.826,0.83,,15.219
6867155,K00868.01,,CANDIDATE,CANDIDATE,0.998,0,0,0,0,235.9986399,208.399822,0.778,8.2284,2.0715e+04,10.59,188,0.29,271.8,1,6,1,q1_q17_dr25_tce,4245,4.627,0.12,0.657,0.666,,15.172
6948054,K00869.01,Kepler-245 b,CONFIRMED,CANDIDATE,1,0,0,0,0,7.49018305,174.95037,0.02,2.7297,1.1236e+03,2.56,753,76.06,53,4,178,1,q1_q17_dr25_tce,5103,4.562,0.04,0.787,0.823,,15.599
6948054,K00869.02,Kepler-245 d,CONFIRMED,CANDIDATE,1,0,0,0,0,36.2761238,201.2869,0.035,4.7865,1.5726e+03,3.03,445,9.29,45.5,4,39,2,q1_q17_dr25_tce,5103,4.562,0.04,0.787,0.823,,15.599
6948054,K00869.03,Kepler-245 c,CONFIRMED,CANDIDATE,1,0,0,0,0,17.46087931,137.26594,0.594,2.2641,8.1240e+02,2.32,568,24.6,22.6,4,69,4,q1_q17_dr25_tce,5103,4.562,0.04,0.787,0.823,,15.599
6435936,K00854.01,Kepler-705 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,56.0560754,201.16578,0.018,4.685,1.6260e+03,1.94,233,0.69,27.4,1,24,1,q1_q17_dr25_tce,3593,4.757,0.26,0.491,0.503,,15.849
6522242,K00855.01,Kepler-706 b,CONFIRMED,CANDIDATE,0.974,0,0,0,0,41.40831669,195.78745,0.377,5.0264,2.2839e+04,11.38,453,9.93,907.8,1,33,1,q1_q17_dr25_tce,5522,4.586,-0.46,0.747,0.786,,15.196
6526710,K00856.01,,CANDIDATE,CANDIDATE,0.994,0,0,0,0,39.74893077,172.854644,0.881,7.3051,1.5179e+04,14.21,552,21.87,561.1,1,34,1,q1_q17_dr25_tce,6122,4.487,-0.18,0.964,1.041,,15.344
6587280,K00857.01,Kepler-243 b,CONFIRMED,CANDIDATE,1,0,0,0,0,5.715425977,174.87931,0.348,2.5242,9.0810e+02,2.47,850,123.03,59.4,2,181,1,q1_q17_dr25_tce,5237,4.572,0.24,0.826,0.927,,15.086
9471974,K00119.01,Kepler-108 b,CONFIRMED,CANDIDATE,0.959,0,0,0,0,49.18394185,141.911924,0.035,11.3364,1.6462e+03,8.2,669,47.4,355.7,2,29,1,q1_q17_dr25_tce,5626,3.907,0.36,2.057,1.247,,12.654
6587280,K00857.02,Kepler-243 c,CONFIRMED,CANDIDATE,0.994,0,0,0,0,20.0261412,146.91109,0.957,1.611,4.2120e+02,2.28,559,23.14,10.7,2,54,2,q1_q17_dr25_tce,5237,4.572,0.24,0.826,0.927,,15.086
6599919,K00858.01,,CANDIDATE,CANDIDATE,0,0,0,0,0,13.61014819,173.987319,1.081,2.594,5.7329e+03,19.02,733,68.29,184.1,1,101,1,q1_q17_dr25_tce,5697,4.46,-0.26,0.903,0.857,,15.06
6675056,K00859.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,10.44331991,175.4046,0.23,2.743,1.1598e+03,2.66,667,46.94,51.7,1,127,1,q1_q17_dr25_tce,4947,4.516,0.08,0.802,0.769,,15.546
6685526,K00861.01,Kepler-707 b,CONFIRMED,CANDIDATE,1,0,0,0,0,2.237489571,170.81914,0.128,1.8119,3.1580e+02,1.41,1160,427.17,30.7,1,595,1,q1_q17_dr25_tce,5265,4.58,0.14,0.81,0.91,,15.001
6756669,K00862.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,5.851520671,173.8228336,0.211,3.11058,3.3004e+04,14.62,901,155.89,1630.4,1,178,1,q1_q17_dr25_tce,5532,4.53,-0.34,0.806,0.804,,15.33
6784235,K00863.01,Kepler-708 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.167893418,172.147959,0.026,2.1814,7.8120e+02,2.62,1221,526.23,64.8,1,430,1,q1_q17_dr25_tce,5895,4.503,-0.02,0.94,1.026,,15.533
6849310,K00864.01,Kepler-244 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.311780262,173.576483,0.196,2.7251,1.1540e+03,3.11,1038,274.84,86.1,3,299,1,q1_q17_dr25_tce,5527,4.484,0.16,0.927,0.956,,15.604
6849310,K00864.02,Kepler-244 d,CONFIRMED,CANDIDATE,1,0,0,0,0,20.0504494,188.08821,0.383,4.556,8.4090e+02,2.69,622,35.44,37.8,3,64,2,q1_q17_dr25_tce,5527,4.484,0.16,0.927,0.956,,15.604
6849310,K00864.03,Kepler-244 c,CONFIRMED,CANDIDATE,1,0,0,0,0,9.76734503,186.57718,0.9,1.6585,5.6910e+02,2.67,791,92.46,21.1,3,122,3,q1_q17_dr25_tce,5527,4.484,0.16,0.927,0.956,,15.604
6862328,K00865.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,119.0207044,222.236492,0.076,8.1405,7.4305e+03,8.98,366,4.25,223.5,1,11,1,q1_q17_dr25_tce,5453,4.342,0.16,1.062,0.904,,15.085
9471974,K00119.02,Kepler-108 c,CONFIRMED,CANDIDATE,0.987,0,0,0,0,190.3200468,312.68498,0.812,15.284,1.1417e+03,7.78,426,7.8,139.3,2,7,2,q1_q17_dr25_tce,5626,3.907,0.36,2.057,1.247,,12.654
6862603,K00866.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,2.861159894,171.648106,0.965,1.8832,1.0143e+03,4.37,1355,797.1,58.3,1,454,1,q1_q17_dr25_tce,6126,4.458,-0.04,1.021,1.09,,15.618
7366258,K00880.01,Kepler-82 b,CONFIRMED,CANDIDATE,1,0,0,0,0,26.44439337,194.12074,0.03,3.9783,1.8435e+03,3.91,562,23.54,88,4,53,2,q1_q17_dr25_tce,5427,4.463,0.16,0.929,0.915,,15.158
7366258,K00880.02,Kepler-82 c,CONFIRMED,CANDIDATE,0.983,0,0,0,0,51.53997972,174.055011,0.183,6.3994,3.6443e+03,5.51,450,9.67,155.5,4,28,1,q1_q17_dr25_tce,5427,4.463,0.16,0.929,0.915,,15.158
7366258,K00880.03,Kepler-82 e,CONFIRMED,CANDIDATE,1,0,0,0,0,5.902245782,136.78393,0.209,2.9003,7.0230e+02,2.43,926,173.74,59.3,4,220,3,q1_q17_dr25_tce,5427,4.463,0.16,0.929,0.915,,15.158
7366258,K00880.04,Kepler-82 d,CONFIRMED,CANDIDATE,1,0,0,0,0,2.382951591,135.080841,0.479,1.8876,3.9160e+02,1.86,1253,583.01,41.4,4,515,4,q1_q17_dr25_tce,5427,4.463,0.16,0.929,0.915,,15.158
7373451,K00881.01,Kepler-712 b,CONFIRMED,CANDIDATE,1,0,0,0,0,21.02250608,207.67593,0.036,4.1072,1.7725e+03,3.07,521,17.48,62.4,2,67,1,q1_q17_dr25_tce,5067,4.585,-0.08,0.75,0.789,,15.859
6948054,K00869.04,Kepler-245 e,CONFIRMED,CANDIDATE,1,0,0,0,0,3.219814777,133.00406,0.06,2.0642,4.8820e+02,1.69,998,234.93,30.5,4,391,3,q1_q17_dr25_tce,5103,4.562,0.04,0.787,0.823,,15.599
6949607,K00870.01,Kepler-28 b,CONFIRMED,CANDIDATE,1,0,0,0,0,5.912273234,172.184012,0.17,2.3254,9.6140e+02,1.73,585,27.72,62.8,2,227,1,q1_q17_dr25_tce,4072,4.696,-0.18,0.57,0.586,,15.036
6949607,K00870.02,Kepler-28 c,CONFIRMED,CANDIDATE,1,0,0,0,0,8.98581901,175.68418,0.008,2.8606,8.8130e+02,1.65,509,15.9,51.8,2,145,2,q1_q17_dr25_tce,4072,4.696,-0.18,0.57,0.586,,15.036
7031517,K00871.01,,CANDIDATE,CANDIDATE,0,0,0,0,0,12.94066866,179.423014,0.897,2.4845,4.2450e+04,22.94,723,64.64,307.5,1,100,1,q1_q17_dr25_tce,5875,4.572,-0.42,0.809,0.895,,15.215
11869052,K00120.01,,FALSE POSITIVE,FALSE POSITIVE,0.573,0,1,0,0,20.5452375,137.91394,0.95,2.517,2.1850e+02,2.41,742,71.57,18.5,1,67,1,q1_q17_dr25_tce,5670,4.206,0,1.264,0.937,,12.003
7109675,K00872.01,Kepler-46 b,CONFIRMED,CANDIDATE,1,0,0,0,0,33.60123371,186.680343,0.67,4.4056,7.4259e+03,8.46,495,14.22,247.9,2,39,1,q1_q17_dr25_tce,5149,4.447,0.42,0.93,0.882,,15.262
7109675,K00872.02,Kepler-46 d,CONFIRMED,CANDIDATE,1,0,0,0,0,6.76652928,138.0637,0.429,2.9004,4.5070e+02,1.97,845,120.48,29.2,2,194,2,q1_q17_dr25_tce,5149,4.447,0.42,0.93,0.882,,15.262
7118364,K00873.01,Kepler-710 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.347288783,172.23343,0.025,2.1024,4.5160e+02,2.36,1174,449.79,39.7,1,307,1,q1_q17_dr25_tce,5754,4.345,0.16,1.122,1.014,,15.024
7134976,K00874.01,Kepler-246 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.601811819,169.98108,0.567,2.2607,7.5590e+02,2.35,896,152.91,60.8,2,295,1,q1_q17_dr25_tce,4986,4.496,0.16,0.833,0.793,,15.024
7134976,K00874.02,Kepler-246 c,CONFIRMED,CANDIDATE,0.997,0,0,0,0,11.18719905,137.17814,0.387,3.252,3.5360e+02,1.55,667,46.65,21.9,2,117,2,q1_q17_dr25_tce,4986,4.496,0.16,0.833,0.793,,15.024
7135852,K00875.01,Kepler-1729 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.220965778,170.622433,0.705,3.0854,2.2600e+03,2.62,595,29.68,157.8,1,321,1,q1_q17_dr25_tce,3837,4.747,-0.06,0.517,0.544,,15.692
