koi_score,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_kepmag,koi_disposition
0.02,0,0,0,270.98477,279.048,70.1733,6.718,13883.0,11761.1,594.0,29.44,10.7,1,677.54,1.0,11068.0,4.377,-0.5,1.555,2.102,14.977,FALSE POSITIVE
0.001,0,1,0,2.74703312,131.79105,1.17,2.655,152.2,61.97,2917.0,17132.06,23.1,1,393.0,1.0,8237.0,3.753,-0.14,3.134,2.032,12.597,FALSE POSITIVE
0.0,0,1,1,0.864651455,131.69239,0.235,3.461,67.7,0.69,1720.0,2062.08,16.5,1,1548.0,1.0,5587.0,4.556,0.0,0.851,0.952,14.901,FALSE POSITIVE
1.0,0,0,0,25.4805211,145.4404,0.186,10.701,159.0,1.25,659.0,44.67,17.7,1,51.0,1.0,6250.0,4.472,-0.26,0.986,1.052,13.181,FALSE POSITIVE
0.43933999999999995,0,0,0,512.11636,403.34,0.5008,9.557,315.4,1.47,198.0,0.36,10.9,1,178.03,1.0,5492.0,4.576,-0.08,0.812,0.911,13.8,FALSE POSITIVE
0.7985500000000002,0,0,0,348.61891,227.3466,0.282,3.567,689.0,2.4,253.0,0.97,5.8,1,134.31,1.0,5911.0,4.519,-0.1,0.914,1.006,15.306,FALSE POSITIVE
0.7599000000000001,0,1,1,368.70839,232.613,0.5958,6.08,957.0,2.87,267.0,1.21,12.2,1,229.82,1.0,6409.0,4.523,-0.72,0.887,0.956,15.417,FALSE POSITIVE
0.0,0,0,0,7.1091096,133.4379,0.663,10.67,156.7,1.08,855.0,126.12,13.0,1,194.0,1.0,5665.0,4.568,-0.2,0.82,0.916,15.71,FALSE POSITIVE
0.0,1,0,0,397.3958488,374.57082,1.19,6.1014,29825.0,64.56,280.0,1.45,395.7,1,4.0,1.0,5544.0,4.146,0.1,1.362,0.946,14.857,FALSE POSITIVE
0.814,0,0,0,62.134919,154.0853,0.827,8.711,147.5,6.71,925.0,172.96,10.6,1,8.0,1.0,5889.0,3.358,0.28,4.912,2.006,13.435,CONFIRMED
0.0,1,1,0,1.667482003,133.17729,0.052,1.5931,545.5,15.15,3257.0,26549.71,50.2,1,805.0,1.0,4678.0,2.756,-0.1,6.72,0.94,12.882,FALSE POSITIVE
0.0,0,0,1,5.29730786,135.55681,0.728,4.02,190.8,1.49,1044.0,281.21,13.1,1,262.0,1.0,5780.0,4.438,0.0,1.0,1.0,10.25,FALSE POSITIVE
0.3795300000000001,0,0,0,77.395279,165.805,0.1748,5.26,437.0,6.16,646.0,41.24,7.9,1,425.79,1.0,5158.0,3.541,-0.32,2.995,1.137,13.774,FALSE POSITIVE
0.4522500000000001,0,0,0,612.882452,274.9048,0.284,2.024,631.0,2.42,217.0,0.53,7.5,1,396.49,1.0,6029.0,4.494,-0.1,0.956,1.04,14.453,FALSE POSITIVE
0.0,1,0,0,11.03571773,137.28413,0.911,5.62958,144960.0,70.42,991.0,227.54,959.6,1,8.0,1.0,6201.0,4.213,-0.58,1.23,0.9,14.916,FALSE POSITIVE
0.507,0,1,0,42.093314,141.1113,0.035,4.649,886.0,2.19,407.0,6.47,7.4,1,21.0,1.0,4885.0,4.541,-0.02,0.763,0.738,16.523,FALSE POSITIVE
0.5188400000000001,0,0,0,339.18109,415.078,0.077,5.34,157.9,1.7,332.0,2.88,11.5,1,81.18,1.0,6407.0,4.209,-0.3,1.344,1.065,12.637,FALSE POSITIVE
0.0,1,0,0,3.55650976,133.5221921,0.622,12.7364,687450.0,283.93,2353.0,7238.22,3867.7,1,0.0,1.0,8105.0,3.937,-0.2,2.433,1.868,11.882,FALSE POSITIVE
0.0,1,0,0,25.28523234,135.9662009,1.208,4.76313,63022.0,69.68,740.0,70.73,5902.4,1,43.0,1.0,6486.0,4.337,-0.46,1.136,1.021,12.138,FALSE POSITIVE
0.0,1,1,1,1.23138339,131.7865,0.348,3.943,72.7,0.82,1648.0,1746.21,21.0,1,1094.0,1.0,5791.0,4.505,0.21,0.958,1.071,14.804,FALSE POSITIVE
0.0,0,1,1,7.2269859,136.1514,0.561,14.241,160.3,0.79,603.0,31.23,26.2,1,192.0,1.0,4347.0,4.645,-0.34,0.609,0.597,14.941,FALSE POSITIVE
0.768,1,0,0,0.762724045,131.650802,1.252,1.98818,9782.2,41.02,1860.0,2827.5,451.7,2,1755.0,1.0,5313.0,4.39,0.14,0.976,0.854,14.5,FALSE POSITIVE
0.2885500000000003,0,0,0,362.49906,404.3391,0.5297,12.17,522.5,2.51,277.0,1.4,10.3,1,388.65,1.0,6043.0,4.369,-0.24,1.065,0.968,15.259,FALSE POSITIVE
0.5819300000000001,0,0,0,190.65896,164.9278,0.9508,35.472,552.8,2.54,281.0,1.46,18.3,1,273.61,1.0,5508.0,4.549,-0.06,0.835,0.9,15.043,FALSE POSITIVE
0.00249,0,0,0,509.997402,276.73122,0.0254,8.481,1267.0,2.62,182.0,0.26,35.3,1,3.0,1.0,5037.0,4.54,-0.2,0.756,0.724,14.15,CONFIRMED
0.0,0,0,1,1.50650036,132.9895,0.684,2.762,45.4,0.81,1809.0,2520.53,15.0,1,894.0,1.0,6201.0,4.336,-0.24,1.126,0.998,13.912,FALSE POSITIVE
0.968,0,0,0,374.878133,491.064,0.626,10.556,914.6,4.27,282.0,1.49,21.9,1,3.0,1.0,5636.0,4.218,0.42,1.354,1.103,14.508,CONFIRMED
0.0,0,1,0,5.2362026,133.7395,1.379,3.148,2019.5,75.83,1378.0,853.62,28.2,1,19.0,1.0,6176.0,4.112,0.04,1.631,1.255,14.786,FALSE POSITIVE
0.14786,0,0,0,95.254421,181.4574,0.3116,3.379,465.4,2.2,413.0,6.89,6.1,1,276.97,1.0,6063.0,4.476,0.07,1.012,1.117,15.833,FALSE POSITIVE
0.904,0,0,0,425.483539,149.0438,0.03,17.856,996.6,3.2,248.0,0.89,19.6,1,4.0,1.0,5977.0,4.473,0.21,1.022,1.133,15.807,CONFIRMED
0.973,1,0,0,7.863361238,131.685485,0.869,3.42771,18157.0,22.7,1057.0,294.86,723.3,1,138.0,1.0,5615.0,4.136,0.1,1.4,0.976,12.524,FALSE POSITIVE
0.0,1,1,1,0.745086745,131.82655,0.626,4.29,270.0,1.29,1654.0,1775.23,61.4,1,1796.0,1.0,5325.0,4.607,-0.22,0.75,0.84,15.489,FALSE POSITIVE
0.999,0,0,0,6.10968225,133.80253,0.108,5.735,60.3,0.79,1093.0,337.78,18.6,1,220.0,1.0,6024.0,4.309,-0.88,1.009,0.756,13.328,CONFIRMED
0.78732,0,1,0,11.8045536,141.8433,0.1533,3.195,128.9,0.94,660.0,44.76,7.0,1,131.26,1.0,4971.0,4.482,0.28,0.857,0.813,14.274,FALSE POSITIVE
0.0,1,0,1,3.1748772,133.7621,0.94,7.089,1741.0,8.8,1410.0,933.1,98.6,1,43.0,1.0,5116.0,3.994,0.22,1.619,0.944,14.395,FALSE POSITIVE
0.7378550000000001,0,0,1,371.18648,260.7045,0.0845,19.929,317.9,2.06,291.0,1.68,18.1,1,133.88,1.0,6231.0,4.34,-0.1,1.152,1.054,13.937,FALSE POSITIVE
0.0,1,0,0,10.90962154,135.36692,0.146,17.8024,499920.0,149.1,1127.0,381.27,2345.1,1,0.0,1.0,5323.0,3.714,-0.76,2.064,0.804,14.096,FALSE POSITIVE
0.0,0,0,0,27.0779813,135.6789,0.957,138.54,347.5,2.03,597.0,29.98,139.4,1,53.0,1.0,5906.0,4.467,-0.76,0.85,0.773,14.17,FALSE POSITIVE
0.0,1,0,0,1.827660875,132.821298,1.026,3.986,46677.0,42.1,1664.0,1811.72,890.3,1,737.0,1.0,6352.0,4.427,-0.16,1.072,1.118,14.268,FALSE POSITIVE
0.8962400000000001,0,0,0,376.554588,247.6177,0.0963,3.182,481.0,2.0,247.0,0.88,5.4,1,217.03,1.0,5926.0,4.519,-0.12,0.913,1.004,14.694,FALSE POSITIVE
0.7396600000000001,0,0,0,538.4263,154.9034,0.3917,12.751,242.0,3.2,322.0,2.53,16.2,1,307.86,1.0,5962.0,3.882,-0.2,2.028,1.143,12.099,FALSE POSITIVE
0.0,1,1,0,78.4286313,169.312404,1.388,3.7368,83303.0,85.77,425.0,7.74,112.6,1,7.0,1.0,5780.0,4.438,0.0,1.0,1.0,15.069,FALSE POSITIVE
0.133,1,0,0,2.53021,132.0918,1.275,21.79,367.9,41.44,1543.0,1338.82,24.2,1,14.0,1.0,5780.0,4.178,-0.16,1.296,0.924,12.294,FALSE POSITIVE
0.0,1,0,0,2.249000963,132.651415,0.68,9.6022,58776.0,59.61,2126.0,4838.14,1159.5,1,485.0,1.0,6025.0,3.8,-0.28,2.293,1.209,12.502,FALSE POSITIVE
0.7382000000000002,0,1,0,432.074696,481.2681,0.1559,4.763,1088.0,2.39,193.0,0.32,7.6,1,192.22,1.0,5183.0,4.608,-0.18,0.739,0.818,15.214,FALSE POSITIVE
0.0,0,0,0,460.77905,533.8441,0.324,15.541,239.3,4.24,387.0,5.32,12.7,1,3.0,1.0,6126.0,3.731,0.02,2.717,1.449,13.462,FALSE POSITIVE
0.0,0,0,0,3.21318517,132.044475,0.924,15.47,2046.1,8.24,1710.0,2017.35,662.9,1,416.0,1.0,6712.0,4.159,-0.38,1.513,1.206,12.52,FALSE POSITIVE
0.0,1,1,0,1.20608769,132.0861,1.253,2.2272,1660.6,44.46,1941.0,3353.78,66.9,1,57.0,1.0,5657.0,4.186,0.24,1.355,1.028,14.252,FALSE POSITIVE
0.0039700000000000004,0,0,0,613.82905,263.471,0.2616,18.18,148.2,2.85,307.0,2.1,10.2,1,982.5553809523807,1.0,5636.0,3.809,0.12,2.357,1.305,13.016,FALSE POSITIVE
0.5763700000000002,0,0,0,476.80454,158.1644,0.5619,10.65,143.6,1.12,227.0,0.63,5.7,1,257.61,1.0,5806.0,4.473,-0.3,0.901,0.881,13.879,FALSE POSITIVE
1.0,0,0,0,4.09513876,131.67784,0.97,2.462,181.7,1.75,1122.0,374.3,11.6,1,320.0,1.0,5858.0,4.495,0.1,0.963,1.056,15.524,CONFIRMED
0.0,1,0,1,0.779615874,131.68006,0.699,3.932,81.5,0.83,1847.0,2735.51,22.0,1,864.0,1.0,5764.0,4.548,-0.12,0.863,0.959,15.292,FALSE POSITIVE
0.74133,0,0,0,224.469892,230.1638,0.2691,2.952,458.6,2.35,323.0,2.58,5.5,1,290.27,1.0,5911.0,4.337,-0.18,1.091,0.944,14.918,FALSE POSITIVE
0.8981233333333334,0,0,0,113.556471,186.2321,0.1828,2.383,278.7,6.76,651.0,42.48,7.6,1,353.04,1.0,4842.0,3.167,-0.14,4.164,0.93,13.316,FALSE POSITIVE
0.8078399999999998,0,0,0,208.02789,324.5074,0.6065,10.82,255.0,1.04,196.0,0.35,8.8,1,501.95,1.0,4285.0,4.63,-0.14,0.632,0.622,14.487,FALSE POSITIVE
0.05692,0,0,0,308.024953,159.18628,0.3366,2.665,352.6,3.55,345.0,3.35,10.2,1,615.18,1.0,5220.0,3.808,-0.46,1.887,0.835,11.879,FALSE POSITIVE
0.0,0,1,1,1.33261458,132.0098,0.936,5.161,1335.3,3.65,1208.0,505.52,17.5,1,133.0,1.0,4611.0,4.551,0.28,0.76,0.748,17.511,FALSE POSITIVE
0.7434700000000002,0,0,0,105.895315,231.4441,0.093,2.581,1227.0,2.69,323.0,2.58,7.0,1,435.65,1.0,5271.0,4.548,-0.2,0.781,0.786,15.979,FALSE POSITIVE
0.13,0,1,0,61.224558,181.701,0.571,4.103,544.2,2.76,525.0,17.89,9.7,1,17.0,1.0,6343.0,4.408,0.07,1.14,1.213,15.873,FALSE POSITIVE
0.0,1,0,0,28.50787754,132.793009,1.025,3.13331,24372.0,27.79,613.0,33.32,449.0,1,38.0,1.0,6131.0,4.497,-0.24,0.945,1.023,14.876,FALSE POSITIVE
0.3295,0,0,0,444.46522,389.693,1.2803,0.767,4084.0,30.17,189.0,0.3,9.0,1,187.73,1.0,5134.0,4.609,-0.1,0.746,0.836,15.466,FALSE POSITIVE
0.0,0,1,1,8.48039,135.853,0.008,6.134,133.7,1.23,969.0,208.42,12.0,1,128.0,1.0,6193.0,4.434,0.0,1.067,1.127,14.863,FALSE POSITIVE
0.06368999999999998,0,0,0,72.0153825,168.8166,0.6038,2.548,177.7,6.94,783.0,88.86,6.8,1,484.105,1.0,5099.0,3.299,0.07,5.032,1.836,11.888,FALSE POSITIVE
0.0,0,1,0,21.12752693,142.67722,0.157,2.253,51.8,20.93,2349.0,7200.22,18.4,1,64.0,1.0,4024.0,1.672,0.34,30.882,1.636,8.789,FALSE POSITIVE
0.3399600000000001,0,0,0,23.9341825,145.76028,0.0465,1.607,228.1,1.03,432.0,8.27,6.5,1,394.45,1.0,4415.0,4.58,0.24,0.715,0.708,14.869,FALSE POSITIVE
0.5723699999999997,0,0,0,87.775799,183.4282,0.8114,1.862,450.0,2.44,409.0,6.61,6.3,1,240.97,1.0,5604.0,4.375,0.02,1.025,0.909,15.429,FALSE POSITIVE
0.0,1,0,0,35.88227289,165.5325652,0.858,3.95004,101230.0,35.21,512.0,16.3,3096.9,1,38.0,1.0,5840.0,4.57,-0.38,0.812,0.898,14.295,FALSE POSITIVE
0.0,1,0,0,8.780603773,137.923785,1.127,3.16989,90028.0,52.34,775.0,85.17,1406.9,1,152.0,1.0,5487.0,4.563,0.0,0.832,0.924,15.674,FALSE POSITIVE
0.999,0,0,0,224.150923,341.02756,0.019,12.455,348.6,2.41,369.0,4.4,34.2,2,6.0,1.0,6072.0,4.133,-0.76,1.286,0.818,13.093,CONFIRMED
0.8471799999999999,0,0,0,551.49832,387.3411,0.9478,40.92,1874.4,4.89,215.0,0.51,37.0,1,108.34,1.0,5926.0,4.532,-0.2,0.887,0.978,15.536,FALSE POSITIVE
0.0,1,0,0,351.2878737,207.294303,0.712,11.2066,134630.0,38.47,252.0,0.96,1002.8,1,4.0,1.0,5911.0,4.519,-0.1,0.914,1.006,15.703,FALSE POSITIVE
0.5094299999999999,0,0,0,124.091252,135.5509,0.031,2.172,281.4,1.3,305.0,2.04,5.7,1,409.42,1.0,5275.0,4.571,-0.04,0.792,0.852,14.152,FALSE POSITIVE
0.8851599999999994,0,0,0,212.771978,328.1461,0.2065,2.115,1239.0,2.84,255.0,1.0,6.9,1,193.83,1.0,5122.0,4.505,0.02,0.824,0.793,15.788,FALSE POSITIVE
0.0,1,1,1,18.0766788,146.25271,0.822,3.06,28831.0,19.47,694.0,54.73,26.6,1,26.0,1.0,5780.0,4.438,0.0,1.0,1.0,16.667,FALSE POSITIVE
0.0,1,1,1,1.33255577,132.0672,0.199,4.282,126.5,0.97,1420.0,961.41,15.4,1,853.0,1.0,5122.0,4.469,0.21,0.881,0.835,15.916,FALSE POSITIVE
0.0,1,1,1,1.33259275,132.01197,0.833,4.014,79.1,0.97,1703.0,1983.27,15.9,1,1007.0,1.0,6091.0,4.487,-0.14,0.967,1.045,15.3,FALSE POSITIVE
0.013,0,1,0,36.6092739,138.77398,0.26,1.835,1102.0,52.42,1623.0,1640.55,7.6,1,11.0,1.0,4770.0,2.319,-0.34,16.114,1.973,13.823,FALSE POSITIVE
0.568,0,1,0,0.812592362,131.55642,1.007,1.5646,6945.8,25.84,2912.0,16928.43,226.6,1,220.0,1.0,7117.0,4.153,-0.22,1.64,1.398,14.235,FALSE POSITIVE
0.42966,0,0,0,81.871309,169.94965,0.1996,1.606,98.2,1.12,480.0,12.59,5.4,1,46.73,1.0,6343.0,4.375,-0.16,1.115,1.069,12.869,FALSE POSITIVE
0.0,0,1,1,0.566805859,131.80997,0.724,3.835,61.1,1.25,2858.0,15850.69,21.5,1,2313.0,1.0,6413.0,4.203,0.12,1.494,1.299,13.857,FALSE POSITIVE
0.30846,0,0,0,520.58269,221.425,0.045,2.264,348.0,1.94,244.0,0.83,6.0,1,67.2,1.0,6210.0,4.45,-0.1,1.033,1.093,14.027,FALSE POSITIVE
0.0,1,0,0,0.718643659,131.889141,0.922,2.51246,124930.0,50.85,2002.0,3813.75,575.0,1,1860.0,1.0,5853.0,4.483,-0.12,0.934,0.967,15.121,FALSE POSITIVE
0.0,1,0,0,17.94632811,136.9472719,0.774,8.15905,102990.0,66.65,845.0,120.63,3497.6,1,79.0,1.0,5228.0,3.906,-0.24,1.722,0.872,14.933,FALSE POSITIVE
0.26204999999999995,0,0,0,204.818268,209.59041,0.346,1.93,303.6,5.18,525.0,17.9,5.4,1,383.71,1.0,6060.0,3.65,-0.28,2.93,1.401,11.784,FALSE POSITIVE
0.0,1,0,0,23.81490574,135.92167,0.772,1.9948,79201.0,63.1,847.0,121.57,444.4,1,3.0,1.0,5421.0,3.79,-0.76,1.89,0.803,14.488,FALSE POSITIVE
0.0,0,1,1,1.3274511,131.59052,0.245,3.465,123.6,0.66,1009.0,243.87,16.6,1,1015.0,1.0,4137.0,4.646,-0.1,0.61,0.601,15.158,FALSE POSITIVE
0.5832500000000003,0,0,0,209.238576,321.1236,0.2683,2.245,154.7,1.43,354.0,3.72,5.4,1,260.58,1.0,6302.0,4.345,-0.2,1.135,1.034,13.564,FALSE POSITIVE
0.0,1,0,0,1.166835206,131.912321,1.257,2.17596,15527.0,96.28,3457.0,33728.08,388.6,1,160.0,1.0,8982.0,4.111,0.07,2.123,2.122,14.99,FALSE POSITIVE
0.0,0,0,1,4.99471597,136.1833,0.698,3.44,53.0,2.2,1861.0,2836.06,14.1,1,269.0,1.0,6409.0,3.706,-0.14,2.83,1.485,13.352,FALSE POSITIVE
0.0,1,0,0,27.65960779,141.2478883,0.604,4.16321,318400.0,50.7,499.0,14.66,4791.0,1,0.0,1.0,5310.0,4.593,-0.14,0.768,0.849,14.706,FALSE POSITIVE
0.0,0,0,0,476.727302,496.4298,0.008,9.327,1035.7,23.42,530.0,18.64,17.9,1,3.0,1.0,5068.0,2.827,-0.62,7.417,1.347,13.587,FALSE POSITIVE
0.648,0,0,0,22.0495604,133.82677,0.651,3.428,134.5,1.9,912.0,163.51,15.4,1,62.0,1.0,6821.0,4.176,-0.22,1.548,1.321,13.454,FALSE POSITIVE
0.14003,0,0,0,574.69029,392.483,0.004,4.269,276.8,1.26,191.0,0.31,7.2,1,393.65,1.0,5503.0,4.557,-0.46,0.764,0.768,13.873,FALSE POSITIVE
0.0,0,1,0,280.1604956,286.93817,1.04,2.8637,12946.0,19.25,237.0,0.74,54.5,1,4.0,1.0,5387.0,4.581,-0.06,0.799,0.892,15.884,FALSE POSITIVE
0.5188400000000001,0,0,0,370.46262,261.4078,0.2421,9.541,347.9,2.03,284.0,1.53,12.1,1,81.18,1.0,6295.0,4.401,-0.16,1.08,1.065,13.84,FALSE POSITIVE
0.38304999999999995,0,0,0,116.301793,168.3304,0.4631,2.253,649.0,2.18,336.0,3.01,6.3,1,336.09,1.0,5593.0,4.552,-0.08,0.842,0.92,15.503,FALSE POSITIVE
0.6264799999999998,0,0,0,480.19416,257.1738,0.1548,10.76,372.3,1.79,235.0,0.72,9.1,1,216.9,1.0,6072.0,4.51,-0.24,0.923,1.005,14.382,FALSE POSITIVE
0.11,0,0,0,368.49828,233.4248,0.1772,14.903,581.9,1.86,214.0,0.5,18.0,1,1104.8,1.0,5255.0,4.527,-0.26,0.783,0.754,14.697,FALSE POSITIVE
0.0,1,0,0,6.993576155,131.988507,1.317,21.2695,2924.0,101.15,1605.0,1569.11,643.3,1,198.0,1.0,6565.0,3.803,-0.2,2.467,1.414,12.594,FALSE POSITIVE
0.0,1,0,0,1.811461128,132.9324534,0.309,8.42343,921670.0,373.77,3438.0,33024.44,3934.3,1,0.0,1.0,8572.0,3.776,-0.2,3.034,2.009,13.947,FALSE POSITIVE
0.0,1,0,0,2.17491508,131.93954,0.719,8.4418,635410.0,193.73,2009.0,3847.36,1572.0,1,0.0,1.0,6792.0,4.143,-0.14,1.636,1.364,14.281,FALSE POSITIVE
0.0,1,1,0,24.5002702,154.6193,0.405,4.079,153.5,0.73,409.0,6.61,13.3,1,56.0,1.0,4519.0,4.688,-0.42,0.597,0.641,13.511,FALSE POSITIVE
0.010179999999999998,0,0,0,114.734287,231.5017,0.3694,3.724,242.9,1.1,296.0,1.82,6.7,1,891.45,1.0,5083.0,4.569,-0.44,0.71,0.68,14.259,FALSE POSITIVE
0.0,1,1,0,1.340649911,132.05521,0.561,5.0912,627630.0,127.25,2004.0,3824.87,791.0,1,0.0,1.0,6332.0,4.26,-0.42,1.222,0.991,14.558,FALSE POSITIVE
0.0,0,1,1,30.69537638,155.71927,0.846,5.6634,19941.0,19.39,662.0,45.29,186.8,1,10.0,1.0,6185.0,4.356,0.12,1.192,1.179,15.496,FALSE POSITIVE
0.0,1,0,0,30.69533113,155.7207691,1.041,5.94855,88771.0,69.4,737.0,69.65,7846.3,1,44.0,1.0,6335.0,4.171,-0.74,1.286,0.894,12.508,FALSE POSITIVE
0.7978499999999998,0,0,0,49.873958,167.55502,0.4119,1.351,562.0,1.5,366.0,4.26,5.7,1,513.65,1.0,4979.0,4.632,-0.76,0.629,0.618,15.518,FALSE POSITIVE
0.0057799999999999995,0,0,0,407.97623,378.6999,0.0598,14.69,237.5,4.63,498.0,14.53,11.2,1,784.08,1.0,7612.0,3.787,-0.08,2.968,1.969,12.234,FALSE POSITIVE
0.0,1,1,0,6.279888981,135.296067,1.244,5.5086,1514.6,196.78,1931.0,3281.24,150.5,1,216.0,1.0,5057.0,3.137,0.0,6.222,1.936,13.285,FALSE POSITIVE
0.0,1,0,0,519.8022187,462.625278,0.894,14.9678,77183.0,40.88,216.0,0.51,2502.9,1,3.0,1.0,5310.0,4.356,0.24,1.03,0.879,12.651,FALSE POSITIVE
0.7968599999999999,0,0,0,48.9200563,163.9628,0.6077,2.295,333.9,1.71,456.0,10.22,7.0,1,254.45,1.0,5375.0,4.433,-0.12,0.899,0.8,14.981,FALSE POSITIVE
0.954,0,0,0,469.61309,422.5089,0.906,13.709,1234.7,3.24,200.0,0.37,18.2,1,3.0,1.0,5474.0,4.598,-0.28,0.763,0.847,15.696,CONFIRMED
0.0,0,0,0,583.73632,174.6085,0.126,15.75,338.6,2.65,266.0,1.19,11.4,1,3.0,1.0,6003.0,4.176,0.12,1.442,1.139,14.495,FALSE POSITIVE
0.9866599999999999,0,0,0,502.658,174.6294,0.3138,19.51,216.0,0.69,116.0,0.04,10.0,1,126.98333333333333,1.0,3754.0,4.773,-0.2,0.473,0.483,13.676,FALSE POSITIVE
0.7666900000000001,0,0,0,243.954706,221.2717,0.1207,2.562,291.7,1.35,257.0,1.03,5.2,1,331.05,1.0,5578.0,4.578,-0.24,0.794,0.87,14.43,FALSE POSITIVE
0.0,0,1,1,12.71368909,136.9328,0.196,1.875,192.2,1.09,700.0,56.78,9.8,1,107.0,1.0,5715.0,4.586,-0.4,0.782,0.872,15.127,FALSE POSITIVE
0.996,1,1,0,1.391716834,132.09937,0.233,1.421,41.0,36.19,8346.0,1150147.99,9.7,1,960.0,1.0,3749.0,0.833,-0.26,59.684,0.885,13.71,FALSE POSITIVE
0.0,1,0,0,70.51623381,142.8575773,0.587,4.09296,330180.0,52.74,390.0,5.47,3168.8,1,0.0,1.0,5511.0,4.531,-0.42,0.789,0.773,15.284,FALSE POSITIVE
0.0,1,1,0,2.645596805,133.705953,1.239,2.9095,1272.7,167.05,2452.0,8539.63,166.8,1,505.0,1.0,4980.0,3.167,-0.02,5.443,1.589,12.375,FALSE POSITIVE
0.11035999999999997,0,0,0,274.553579,158.0863,0.1125,5.95,218.3,1.66,322.0,2.55,6.7,1,209.52,1.0,6267.0,4.334,-0.36,1.118,0.981,13.715,FALSE POSITIVE
0.33708,1,0,1,1.80774253,132.9483,0.9062,2.637,592.6,5.29,1822.0,2606.24,15.1,1,304.0,1.0,5164.0,3.88,-0.22,1.779,0.876,15.651,FALSE POSITIVE
0.7880799999999997,0,0,0,28.7369766,153.842,0.1108,1.586,525.0,1.95,550.0,21.64,5.5,1,173.53,1.0,5722.0,4.547,-0.14,0.854,0.937,15.642,FALSE POSITIVE
0.007,0,1,0,2.45649061,133.21452,0.167,2.844,287.8,14.14,3440.0,33039.62,21.0,1,546.0,1.0,4870.0,2.486,-0.78,8.531,0.812,10.45,FALSE POSITIVE
0.00023000000000000014,0,0,0,457.513348,138.6556,0.9613,5.763,562.5,25.18,512.0,16.21,3.9,1,433.255,1.0,5047.0,2.966,-0.08,7.821,2.064,13.853,FALSE POSITIVE
0.8879689999999999,0,0,0,323.77153,191.0744,0.083,17.57,353.7,1.44,216.0,0.52,10.6,1,110.33,1.0,5196.0,4.586,0.04,0.784,0.863,14.458,FALSE POSITIVE
0.78732,0,0,0,40.0389613,156.35794,0.3619,1.711,109.4,0.95,517.0,16.85,5.7,1,131.26,1.0,5701.0,4.437,-0.38,0.903,0.813,13.699,FALSE POSITIVE
0.0,1,0,0,22.57197263,145.0344991,1.056,4.00349,79326.0,46.14,617.0,34.24,1040.1,1,58.0,1.0,5645.0,4.431,-0.54,0.871,0.746,15.45,FALSE POSITIVE
0.0,1,0,0,1.018861199,132.07252,0.358,6.5005,291210.0,93.47,2505.0,9299.2,911.3,1,0.0,1.0,6225.0,4.009,-0.4,1.672,1.041,14.039,FALSE POSITIVE
0.8217899999999999,0,0,0,80.519237,164.0077,0.102,4.044,92.5,1.08,476.0,12.11,7.2,1,115.93,1.0,6251.0,4.378,-0.06,1.119,1.089,12.725,FALSE POSITIVE
0.5615400000000003,0,0,0,149.356804,278.1387,0.1627,15.415,171.6,2.92,560.0,23.18,14.0,1,283.27,1.0,6569.0,3.842,-0.48,2.203,1.232,13.825,FALSE POSITIVE
0.0,1,1,0,2.79123954,131.94858,0.709,2.843,154.8,2.22,1771.0,2322.96,25.3,1,481.0,1.0,6407.0,4.111,0.0,1.668,1.311,13.116,FALSE POSITIVE
0.01,0,1,0,44.637111,157.2998,0.029,5.868,282.5,1.28,432.0,8.22,9.4,1,19.0,1.0,5222.0,4.518,-0.3,0.78,0.73,15.292,FALSE POSITIVE
0.15565999999999997,1,0,0,365.620697,238.984,0.4173,32.263,27188.0,12.75,215.0,0.5,671.1,1,4.0,1.0,5273.0,4.531,-0.36,0.768,0.73,14.622,FALSE POSITIVE
0.07243000000000001,0,0,0,191.272501,293.2441,0.504,3.064,286.5,1.59,310.0,2.18,5.8,1,918.11,1.0,5727.0,4.43,-0.36,0.918,0.827,13.955,FALSE POSITIVE
0.5717,0,0,0,575.42002,369.5923,0.1538,17.22,401.7,1.91,225.0,0.61,11.7,1,302.61,1.0,6025.0,4.448,-0.38,0.949,0.922,14.693,FALSE POSITIVE
0.03001,0,0,0,368.72715,434.378,0.3411,5.06,426.6,1.55,215.0,0.51,6.4,1,1161.79,1.0,5401.0,4.569,-0.42,0.749,0.76,14.598,FALSE POSITIVE
0.0,1,0,0,100.303613,176.75827,0.388,10.578,488040.0,78.77,421.0,7.41,354.7,1,0.0,1.0,6060.0,4.397,-0.18,1.046,0.994,17.908,FALSE POSITIVE
0.0,1,0,0,0.83620025,131.91663,0.56,3.7127,331280.0,65.64,1932.0,3299.29,145.4,1,220.0,1.0,5780.0,4.438,0.0,1.0,1.0,20.003,FALSE POSITIVE
0.12751999999999997,0,0,0,616.34132,154.168,0.28,12.724,1287.0,2.11,131.0,0.07,12.5,1,690.0,1.0,4197.0,4.659,-0.32,0.588,0.575,15.894,FALSE POSITIVE
0.5918400000000001,0,0,0,390.40832,265.436,0.0407,7.916,251.9,0.63,115.0,0.04,8.5,1,419.08,1.0,3659.0,4.858,-0.3,0.4,0.42,13.974,FALSE POSITIVE
